PROGRAMA,USER_ID,ID_SIS,ACTIVE,TIME_VIEW,MAX_LAST_ACCESS,MAX_LAST_LOGIN,MAX_LOG_DATE,REGISTROS,EFFECTIVE_LAST_ACCESS,DAYS_SINCE_ACCESS
IQS,9f88ed494d014ed39a91d73d,101176,True,612,,,,2,,
IQS,884796c67c094f4d9b4c3739,101177,True,1133,,,2025-04-25 10:00:00.000 UTC,2,2025-04-25 10:00:00.000 UTC,511.0
IQS,f7c77c3f53dd4fae82148029,101178,True,462,2025-01-17 10:00:00.000 UTC,2025-01-17 10:00:00.000 UTC,2025-01-17 10:00:00.000 UTC,4,2025-01-17 10:00:00.000 UTC,609.0
IQS,474a230bc833461bbae89b48,101179,True,827,,,,1,,
IQS,06fa1e6e0ca94643bd582e47,101180,True,1934,,,2026-07-29 10:00:00.000 UTC,3,2026-07-29 10:00:00.000 UTC,51.0
IQS,96c88eb8dadc488bb5fc0a02,101181,True,653,,,2024-08-19 10:00:00.000 UTC,2,2024-08-19 10:00:00.000 UTC,760.0
IQS,8b1ff115092b4680a639c159,101182,True,10320,2020-12-25 10:00:00.000 UTC,2020-12-25 10:00:00.000 UTC,2020-12-25 10:00:00.000 UTC,1,2020-12-25 10:00:00.000 UTC,2093.0
IQS,aac7c59916cd446cbfad37b2,101183,True,750,2023-11-11 10:00:00.000 UTC,2023-11-11 10:00:00.000 UTC,2023-11-11 10:00:00.000 UTC,2,2023-11-11 10:00:00.000 UTC,1042.0
IQS,ae3b688b55ea448db47b3c58,101184,True,1811,,,,2,,
IQS,4121c2b34e074f6fa2c39975,101185,True,6777,,,2023-05-29 10:00:00.000 UTC,2,2023-05-29 10:00:00.000 UTC,1208.0
IQS,fae3bbf51485475ea134fe7d,101186,True,1782,,,,1,,
IQS,5f3ef8198d4440a98d36c5c5,101187,True,708,,,,2,,
IQS,e697337f9b9e4dd4aa5451ce,101188,True,80,2025-06-29 10:00:00.000 UTC,2025-06-29 10:00:00.000 UTC,2025-06-29 10:00:00.000 UTC,3,2025-06-29 10:00:00.000 UTC,446.0
IQS,c01a2dddecb841e2a6f1f878,101189,True,396,,,,3,,
IQS,8190a695509d4cd69c35ab0a,101190,True,726,,,,2,,
IQS,24c22e7c9af84c93905c2208,101191,True,0,,,,0,,
IQS,cb89d0acd6f247bd88045b0f,101192,True,787,,,,4,,
IQS,4432ad6d571d49b6b91bc02b,101193,True,2534,2023-01-28 10:00:00.000 UTC,2023-01-28 10:00:00.000 UTC,2023-01-28 10:00:00.000 UTC,1,2023-01-28 10:00:00.000 UTC,1329.0
IQS,10df09c0eda8439fba2b9959,101194,True,988,2024-11-17 10:00:00.000 UTC,2024-11-17 10:00:00.000 UTC,,2,2024-11-17 10:00:00.000 UTC,670.0
IQS,72583c78565d48a3becb0810,101195,True,0,,,2026-07-01 10:00:00.000 UTC,0,2026-07-01 10:00:00.000 UTC,79.0
IQS,cb95c072bfce4b708a3fd422,101196,True,1191,,,,3,,
IQS,8d6daa0666ad43a49ab3c6e9,101197,True,0,,,2022-12-28 10:00:00.000 UTC,0,2022-12-28 10:00:00.000 UTC,1360.0
IQS,2d7eab3036d9495d8ca8c06f,101198,True,3143,,,2026-08-31 10:00:00.000 UTC,1,2026-08-31 10:00:00.000 UTC,18.0
IQS,5f8f004e09ac490d9488103b,101199,True,2678,,,2023-01-15 10:00:00.000 UTC,1,2023-01-15 10:00:00.000 UTC,1342.0
IQS,6ca56cea6d99427badb770bd,101200,True,1810,,,,4,,
IQS,1888aebc6f8047759b5c4dc7,101201,True,593,2022-04-11 10:00:00.000 UTC,2022-04-11 10:00:00.000 UTC,2022-04-11 10:00:00.000 UTC,4,2022-04-11 10:00:00.000 UTC,1621.0
IQS,c42dbfe1f4d948f98b56dbfb,101202,True,5464,,,,5,,
IQS,4b586f1a1b22436eb17e0a3a,101203,True,2544,2025-06-08 10:00:00.000 UTC,2025-06-08 10:00:00.000 UTC,2025-06-08 10:00:00.000 UTC,2,2025-06-08 10:00:00.000 UTC,467.0
IQS,6642aa6896274d73a09f2e6e,101204,True,0,2026-06-14 10:00:00.000 UTC,2026-06-14 10:00:00.000 UTC,2026-06-14 10:00:00.000 UTC,0,2026-06-14 10:00:00.000 UTC,96.0
IQS,f68623ee02644adca5fcbed2,101205,True,0,,,,0,,
IQS,3a54de69186449ab959d32c3,101206,True,782,,,,2,,
IQS,4820e2c30e8c494b812b9121,101207,True,2650,,,,2,,
IQS,bb07d5e25336450eaf03f699,101208,True,432,,,,2,,
IQS,6a62b75bd2234064822775ea,101209,True,0,,,2026-06-11 10:00:00.000 UTC,0,2026-06-11 10:00:00.000 UTC,99.0
IQS,e7df58efbf404f4bb7144186,101210,True,0,2022-03-07 10:00:00.000 UTC,2022-03-07 10:00:00.000 UTC,,0,2022-03-07 10:00:00.000 UTC,1656.0
IQS,221ad97f3c0d43278bffa322,101211,True,998,2026-09-10 10:00:00.000 UTC,2026-09-10 10:00:00.000 UTC,,2,2026-09-10 10:00:00.000 UTC,8.0
IQS,2156e6ef17d84f6991a98ee8,101212,True,1893,2025-12-03 10:00:00.000 UTC,2025-12-03 10:00:00.000 UTC,2025-12-03 10:00:00.000 UTC,1,2025-12-03 10:00:00.000 UTC,289.0
IQS,d95adcbad1034b18b38ef3fb,101213,True,827,2023-08-19 10:00:00.000 UTC,2023-08-19 10:00:00.000 UTC,2023-08-19 10:00:00.000 UTC,2,2023-08-19 10:00:00.000 UTC,1126.0
IQS,427c4622aeca416db8bb6b5d,101214,True,2320,2025-01-16 10:00:00.000 UTC,2025-01-16 10:00:00.000 UTC,2025-01-16 10:00:00.000 UTC,2,2025-01-16 10:00:00.000 UTC,610.0
IQS,a5116b5be5614ef286904bae,101215,True,656,,,,3,,
IQS,5b99e56844464dfab677217f,101216,True,866,,,,2,,
IQS,6c5177e67ec446fbb875bb2e,101217,True,3994,2023-04-07 10:00:00.000 UTC,2023-04-07 10:00:00.000 UTC,,2,2023-04-07 10:00:00.000 UTC,1260.0
IQS,b02e43e60ea940fab707d7b7,101218,True,0,2022-10-08 10:00:00.000 UTC,2022-10-08 10:00:00.000 UTC,,0,2022-10-08 10:00:00.000 UTC,1441.0
IQS,e69a05f8b7024b6d8fed1bec,101219,True,786,,,2023-05-15 10:00:00.000 UTC,3,2023-05-15 10:00:00.000 UTC,1222.0
IQS,bacf9301f5e74aadb95efd36,101220,True,556,,,,2,,
IQS,1838ff926a1a404fa7a060a3,101221,True,8242,,,,5,,
IQS,6940cb0519b546f7902b3b6e,101222,True,11153,2026-08-30 10:00:00.000 UTC,2026-08-30 10:00:00.000 UTC,,4,2026-08-30 10:00:00.000 UTC,19.0
IQS,17dd25e8c504475fb91ed3cc,101223,True,5290,,,2025-04-07 10:00:00.000 UTC,1,2025-04-07 10:00:00.000 UTC,529.0
IQS,fc1619798228434f9e9762e2,101224,True,0,,,2025-11-18 10:00:00.000 UTC,0,2025-11-18 10:00:00.000 UTC,304.0
IQS,49e68877182c477baf012854,101225,True,0,2026-07-16 10:00:00.000 UTC,2026-07-16 10:00:00.000 UTC,,0,2026-07-16 10:00:00.000 UTC,64.0
IQS,6d7a41d3761045068f78f667,101226,True,50,,,2024-07-16 10:00:00.000 UTC,1,2024-07-16 10:00:00.000 UTC,794.0
IQS,b36c390711f247ddaa70d1ee,101227,True,304,2022-12-06 10:00:00.000 UTC,2022-12-06 10:00:00.000 UTC,2022-12-06 10:00:00.000 UTC,4,2022-12-06 10:00:00.000 UTC,1382.0
IQS,349eb4aceb84479aa49888ae,101228,True,5659,,,,3,,
IQS,ca54ce57f8fa44af8ff9f290,101229,True,4370,,,,2,,
IQS,4bda3e1274a24ea0bdb16004,101230,True,552,,,,4,,
IQS,1716939517274d7ca02891cc,101231,True,3470,2024-08-29 10:00:00.000 UTC,2024-08-29 10:00:00.000 UTC,2024-08-29 10:00:00.000 UTC,2,2024-08-29 10:00:00.000 UTC,750.0
IQS,979e523b7f9e4dbd9247203b,101232,True,2967,2019-03-10 10:00:00.000 UTC,2019-03-10 10:00:00.000 UTC,2019-03-10 10:00:00.000 UTC,2,2019-03-10 10:00:00.000 UTC,2749.0
IQS,9293130e62dd421699da90c7,101233,True,3484,2024-05-18 10:00:00.000 UTC,2024-05-18 10:00:00.000 UTC,,1,2024-05-18 10:00:00.000 UTC,853.0
IQS,ac802055accd486cab1ee9e6,101234,True,961,2023-04-24 10:00:00.000 UTC,2023-04-24 10:00:00.000 UTC,,2,2023-04-24 10:00:00.000 UTC,1243.0
IQS,ad553ee76a674b7a97dc737c,101235,True,918,,,,3,,
IQS,773f931bf5804ae5b4b19b67,101236,True,1304,,,,3,,
IQS,61bab98782a64b70a1add05e,101237,True,563,2025-10-14 10:00:00.000 UTC,2025-10-14 10:00:00.000 UTC,,3,2025-10-14 10:00:00.000 UTC,339.0
IQS,1647cd7f8b9f48908a44e7ec,101238,True,0,2025-06-13 10:00:00.000 UTC,2025-06-13 10:00:00.000 UTC,2025-06-13 10:00:00.000 UTC,0,2025-06-13 10:00:00.000 UTC,462.0
IQS,1a27349ff0b241deab3b543f,101239,True,5317,2024-08-09 10:00:00.000 UTC,2024-08-09 10:00:00.000 UTC,,1,2024-08-09 10:00:00.000 UTC,770.0
IQS,523f864db8be4f55b9ce8700,101240,True,410,,,2022-04-15 10:00:00.000 UTC,2,2022-04-15 10:00:00.000 UTC,1617.0
IQS,bd014b297952440082b1f281,101241,True,321,,,,3,,
IQS,bdcd7d4cd8f04402a11df874,101242,True,844,2024-10-07 10:00:00.000 UTC,2024-10-07 10:00:00.000 UTC,2024-10-07 10:00:00.000 UTC,2,2024-10-07 10:00:00.000 UTC,711.0
IQS,ce2610b6d0504dbf8e46f287,101243,True,2241,,,,3,,
IQS,f4f0fcd374654fb4bd7ba768,101244,True,2498,2024-06-02 10:00:00.000 UTC,2024-06-02 10:00:00.000 UTC,,2,2024-06-02 10:00:00.000 UTC,838.0
IQS,9bd061bfcd6845879ae880a5,101245,True,2188,2024-07-10 10:00:00.000 UTC,2024-07-10 10:00:00.000 UTC,2024-07-10 10:00:00.000 UTC,2,2024-07-10 10:00:00.000 UTC,800.0
IQS,8a70c7729623455fa2b5490e,101246,True,473,2019-09-25 10:00:00.000 UTC,2019-09-25 10:00:00.000 UTC,,2,2019-09-25 10:00:00.000 UTC,2550.0
IQS,6cbeea62863a45a084a1b750,101247,True,1034,,,,1,,
IQS,60a065451f254990ba464820,101248,True,1008,,,2024-07-12 10:00:00.000 UTC,3,2024-07-12 10:00:00.000 UTC,798.0
IQS,16239d0b9feb4f89b65253cd,101249,True,761,2022-06-12 10:00:00.000 UTC,2022-06-12 10:00:00.000 UTC,2022-06-12 10:00:00.000 UTC,1,2022-06-12 10:00:00.000 UTC,1559.0
IQS,f2dbc4aa4bd34033af178792,101250,True,1114,2024-04-07 10:00:00.000 UTC,2024-04-07 10:00:00.000 UTC,,1,2024-04-07 10:00:00.000 UTC,894.0
IQS,a4dafc4da8f44b5d8923809d,101251,True,939,2023-06-08 10:00:00.000 UTC,2023-06-08 10:00:00.000 UTC,2023-06-08 10:00:00.000 UTC,1,2023-06-08 10:00:00.000 UTC,1198.0
IQS,9760a51d3e054afba4b81eaa,101252,True,81,2022-02-05 10:00:00.000 UTC,2022-02-05 10:00:00.000 UTC,,1,2022-02-05 10:00:00.000 UTC,1686.0
IQS,e10ac02862e048c1b61fd291,101253,True,479,,,,2,,
IQS,e8ddb94534854a9bb10a6675,101254,True,161,,,,1,,
IQS,36a1ee870b164186ae8aa1a0,101255,True,2104,,,2020-07-06 10:00:00.000 UTC,1,2020-07-06 10:00:00.000 UTC,2265.0
IQS,80dd55e1a96f4de5a9c13bb8,101256,True,564,2021-10-12 10:00:00.000 UTC,2021-10-12 10:00:00.000 UTC,2021-10-12 10:00:00.000 UTC,2,2021-10-12 10:00:00.000 UTC,1802.0
IQS,795ccc45f82e4937bce56039,101257,True,568,2024-09-16 10:00:00.000 UTC,2024-09-16 10:00:00.000 UTC,2024-09-16 10:00:00.000 UTC,2,2024-09-16 10:00:00.000 UTC,732.0
IQS,8601b98ef11d4b0a8a5e89f9,101258,True,932,2021-10-03 10:00:00.000 UTC,2021-10-03 10:00:00.000 UTC,2021-10-03 10:00:00.000 UTC,2,2021-10-03 10:00:00.000 UTC,1811.0
IQS,d39e00c620b047f58bdae5d4,101259,True,0,2026-07-06 10:00:00.000 UTC,2026-07-06 10:00:00.000 UTC,2026-07-06 10:00:00.000 UTC,0,2026-07-06 10:00:00.000 UTC,74.0
IQS,44ca355d14c4420f847f2411,101260,True,2034,2022-04-17 10:00:00.000 UTC,2022-04-17 10:00:00.000 UTC,,3,2022-04-17 10:00:00.000 UTC,1615.0
IQS,de5d23c2cac54ed2a8eb0223,101261,True,945,,,,1,,
IQS,31aa2e7123ff4accad31d75c,101262,True,9516,,,,1,,
IQS,71845f08907340b7bde49c6f,101263,True,3602,,,,1,,
IQS,7eede0a4f6354d4db99c2267,101264,True,436,2026-08-08 10:00:00.000 UTC,2026-08-08 10:00:00.000 UTC,,3,2026-08-08 10:00:00.000 UTC,41.0
IQS,da381a0c13a94a1890088958,101265,True,0,,,,0,,
IQS,0f3a434c845f4e99a5a97b31,101266,True,706,,,2022-11-12 10:00:00.000 UTC,2,2022-11-12 10:00:00.000 UTC,1406.0
IQS,6b56bc87d66f4e7cba1e0619,101267,True,2241,2022-05-21 10:00:00.000 UTC,2022-05-21 10:00:00.000 UTC,2022-05-21 10:00:00.000 UTC,1,2022-05-21 10:00:00.000 UTC,1581.0
IQS,80b80cfe71544a2a83b92b3d,101268,True,263,,,,2,,
IQS,46d94818cd8f437cb32c8a1d,101269,True,1326,2023-02-02 10:00:00.000 UTC,2023-02-02 10:00:00.000 UTC,,1,2023-02-02 10:00:00.000 UTC,1324.0
IQS,ae88c20736874ed29d2d7d0b,101270,True,0,,,,0,,
IQS,31d66d8a66a84cb18125c379,101271,True,166,2021-12-25 10:00:00.000 UTC,2021-12-25 10:00:00.000 UTC,2021-12-25 10:00:00.000 UTC,2,2021-12-25 10:00:00.000 UTC,1728.0
IQS,0489bad16bfd424c84f6c879,101272,True,0,2018-12-21 10:00:00.000 UTC,2018-12-21 10:00:00.000 UTC,2018-12-21 10:00:00.000 UTC,0,2018-12-21 10:00:00.000 UTC,2828.0
IQS,0ed683ea23a24c8fa7e70c07,101273,True,30,,,2021-09-25 10:00:00.000 UTC,2,2021-09-25 10:00:00.000 UTC,1819.0
IQS,a1dae37a5afe4772b3ff01c7,101274,True,648,,,,1,,
IQS,279081f5d0d94cdd9edf219f,101275,True,0,2022-03-14 10:00:00.000 UTC,2022-03-14 10:00:00.000 UTC,2022-03-14 10:00:00.000 UTC,0,2022-03-14 10:00:00.000 UTC,1649.0
IQS,b4dbee318e104f9aad3dd465,101276,True,934,2017-07-22 10:00:00.000 UTC,2017-07-22 10:00:00.000 UTC,,1,2017-07-22 10:00:00.000 UTC,3345.0
IQS,037bf94c9708449493b5fc77,101277,True,0,,,,0,,
IQS,6aa661386c5649f8a502f2b7,101278,True,1431,2026-05-23 10:00:00.000 UTC,2026-05-23 10:00:00.000 UTC,2026-05-23 10:00:00.000 UTC,1,2026-05-23 10:00:00.000 UTC,118.0
IQS,17592f832ea64ec3a26786c3,101279,True,926,2025-05-01 10:00:00.000 UTC,2025-05-01 10:00:00.000 UTC,,1,2025-05-01 10:00:00.000 UTC,505.0
IQS,152c2c8760684b3a9c7d0f50,101280,True,68,2026-03-23 10:00:00.000 UTC,2026-03-23 10:00:00.000 UTC,,3,2026-03-23 10:00:00.000 UTC,179.0
IQS,3d745d1c771e4f719079ba29,101281,True,1590,2024-10-16 10:00:00.000 UTC,2024-10-16 10:00:00.000 UTC,,4,2024-10-16 10:00:00.000 UTC,702.0
IQS,789737d082bc4bdcabf4c257,101282,True,0,,,,0,,
IQS,96ba9ba238214d3d8d376e22,101283,True,585,,,2024-08-21 10:00:00.000 UTC,1,2024-08-21 10:00:00.000 UTC,758.0
IQS,5e42e1c2906446478aeca2b0,101284,True,2788,2023-06-01 10:00:00.000 UTC,2023-06-01 10:00:00.000 UTC,2023-06-01 10:00:00.000 UTC,1,2023-06-01 10:00:00.000 UTC,1205.0
IQS,c7e05ac5ac1f4d58b1c3cff7,101285,True,2646,,,2021-01-12 10:00:00.000 UTC,4,2021-01-12 10:00:00.000 UTC,2075.0
IQS,54a2be5145154c7ba515bc22,101286,True,0,,,2022-04-09 10:00:00.000 UTC,0,2022-04-09 10:00:00.000 UTC,1623.0
IQS,d3d024b3481a4942a33970c6,101287,True,0,,,,0,,
IQS,587f27926c5d4e6eb4929028,101288,True,3540,2024-10-08 10:00:00.000 UTC,2024-10-08 10:00:00.000 UTC,2024-10-08 10:00:00.000 UTC,2,2024-10-08 10:00:00.000 UTC,710.0
IQS,eb0c8523e39d47bcbb058dd2,101289,True,0,,,,0,,
IQS,d8a57d079cba4e1f9459e0c4,101290,True,187,2022-11-23 10:00:00.000 UTC,2022-11-23 10:00:00.000 UTC,2022-11-23 10:00:00.000 UTC,2,2022-11-23 10:00:00.000 UTC,1395.0
IQS,68cec0aa301b4bb28d06f488,101291,True,322,,,2024-06-02 10:00:00.000 UTC,1,2024-06-02 10:00:00.000 UTC,838.0
IQS,fa0edfe5e4f54e9184f4afbb,101292,True,0,2022-07-09 10:00:00.000 UTC,2022-07-09 10:00:00.000 UTC,,0,2022-07-09 10:00:00.000 UTC,1532.0
IQS,80f172f2d76c4ebe950f588b,101293,True,2347,,,,1,,
IQS,36c663c4d7444d5c8881a89b,101294,True,0,,,,0,,
IQS,84cf006eb74e4d36bb5dff61,101295,True,518,,,,3,,
IQS,dfc48d687f984c34859b7834,101296,True,503,2024-04-22 10:00:00.000 UTC,2024-04-22 10:00:00.000 UTC,2024-04-22 10:00:00.000 UTC,1,2024-04-22 10:00:00.000 UTC,879.0
IQS,d1be21c28ae84d96b7c67fe6,101297,True,1385,2026-06-18 10:00:00.000 UTC,2026-06-18 10:00:00.000 UTC,2026-06-18 10:00:00.000 UTC,3,2026-06-18 10:00:00.000 UTC,92.0
IQS,030f2d9a45b34a72b888e58b,101298,True,0,2025-02-04 10:00:00.000 UTC,2025-02-04 10:00:00.000 UTC,2025-02-04 10:00:00.000 UTC,0,2025-02-04 10:00:00.000 UTC,591.0
IQS,390b2ed8411a496cadee5ab1,101299,True,0,2026-08-10 10:00:00.000 UTC,2026-08-10 10:00:00.000 UTC,2026-08-10 10:00:00.000 UTC,0,2026-08-10 10:00:00.000 UTC,39.0
IQS,dcd12c0ed15a4b708d223efc,101300,True,0,2025-02-26 10:00:00.000 UTC,2025-02-26 10:00:00.000 UTC,2025-02-26 10:00:00.000 UTC,0,2025-02-26 10:00:00.000 UTC,569.0
IQS,4adc6743a29641a995d56595,101301,True,0,2022-10-17 10:00:00.000 UTC,2022-10-17 10:00:00.000 UTC,2022-10-17 10:00:00.000 UTC,0,2022-10-17 10:00:00.000 UTC,1432.0
IQS,9887596e1f624774a75d8623,101302,True,549,2023-09-06 10:00:00.000 UTC,2023-09-06 10:00:00.000 UTC,,1,2023-09-06 10:00:00.000 UTC,1108.0
IQS,dca60fd005014d6ba92071b5,101303,True,3283,2021-11-19 10:00:00.000 UTC,2021-11-19 10:00:00.000 UTC,,1,2021-11-19 10:00:00.000 UTC,1764.0
IQS,2ccf7366874b4931b2cf0441,101304,True,0,,,2024-07-11 10:00:00.000 UTC,0,2024-07-11 10:00:00.000 UTC,799.0
IQS,2597f50c735e435fbc108421,101305,True,824,2025-05-10 10:00:00.000 UTC,2025-05-10 10:00:00.000 UTC,2025-05-10 10:00:00.000 UTC,2,2025-05-10 10:00:00.000 UTC,496.0
IQS,80c2875495454ca88e77e94b,101306,True,0,2026-06-03 10:00:00.000 UTC,2026-06-03 10:00:00.000 UTC,2026-06-03 10:00:00.000 UTC,0,2026-06-03 10:00:00.000 UTC,107.0
IQS,d83d552bddd64966b47e2401,101307,True,2875,,,2023-06-21 10:00:00.000 UTC,1,2023-06-21 10:00:00.000 UTC,1185.0
IQS,0a5ec10063a54899b6097a05,101308,True,0,,,,0,,
IQS,79d63c7c065a48dbb36e14ac,101309,True,1068,2025-09-23 10:00:00.000 UTC,2025-09-23 10:00:00.000 UTC,,1,2025-09-23 10:00:00.000 UTC,360.0
IQS,e7c04b0023ec4a1d876d4ccf,101310,True,4851,2020-03-10 10:00:00.000 UTC,2020-03-10 10:00:00.000 UTC,,1,2020-03-10 10:00:00.000 UTC,2383.0
IQS,0b630607a7a7432bb491604f,101311,True,1975,,,,1,,
IQS,aec566dbb6604c9797d148ec,101312,True,0,2023-06-10 10:00:00.000 UTC,2023-06-10 10:00:00.000 UTC,,0,2023-06-10 10:00:00.000 UTC,1196.0
IQS,6fc736d24ada484d880d8c70,101313,True,5770,2025-07-03 10:00:00.000 UTC,2025-07-03 10:00:00.000 UTC,2025-07-03 10:00:00.000 UTC,3,2025-07-03 10:00:00.000 UTC,442.0
IQS,93d5664b7c84479194de985b,101314,True,0,2018-12-25 10:00:00.000 UTC,2018-12-25 10:00:00.000 UTC,2018-12-25 10:00:00.000 UTC,0,2018-12-25 10:00:00.000 UTC,2824.0
IQS,b71408a227954e6081bdbe81,101315,True,657,,,2021-05-24 10:00:00.000 UTC,3,2021-05-24 10:00:00.000 UTC,1943.0
IQS,992e6f1725e04a8e9976ec48,101316,True,522,2021-02-12 10:00:00.000 UTC,2021-02-12 10:00:00.000 UTC,2021-02-12 10:00:00.000 UTC,3,2021-02-12 10:00:00.000 UTC,2044.0
IQS,6ee2af094046442aa7c86c0f,101317,True,0,,,,0,,
IQS,3a442bd8ec194089b200c610,101318,True,934,2026-07-01 10:00:00.000 UTC,2026-07-01 10:00:00.000 UTC,,1,2026-07-01 10:00:00.000 UTC,79.0
IQS,c368dc139ab34967b44111ca,101319,True,0,,,2025-02-25 10:00:00.000 UTC,0,2025-02-25 10:00:00.000 UTC,570.0
IQS,c9292efe1b854afdabf6c8e4,101320,True,0,,,,0,,
IQS,73b0211a65934bb9b6406a2e,101321,True,0,2024-06-16 10:00:00.000 UTC,2024-06-16 10:00:00.000 UTC,,0,2024-06-16 10:00:00.000 UTC,824.0
IQS,1bf36f8e099a4472802b2201,101322,True,398,,,,1,,
IQS,a58e260091e8432aa107824e,101323,True,2486,,,2025-04-05 10:00:00.000 UTC,1,2025-04-05 10:00:00.000 UTC,531.0
IQS,41477fa0d14e4007a6b98cb6,101324,True,988,2021-11-12 10:00:00.000 UTC,2021-11-12 10:00:00.000 UTC,,2,2021-11-12 10:00:00.000 UTC,1771.0
IQS,555b1fc48a014b2188f5d34d,101325,True,764,,,,3,,
IQS,77f21a57b3a845a980eeb34e,101326,True,1577,2017-08-15 10:00:00.000 UTC,2017-08-15 10:00:00.000 UTC,,2,2017-08-15 10:00:00.000 UTC,3321.0
IQS,39171be5b0af458cab035667,101327,True,0,2025-06-20 10:00:00.000 UTC,2025-06-20 10:00:00.000 UTC,,0,2025-06-20 10:00:00.000 UTC,455.0
IQS,90a6a71a38b84179ac2585ea,101328,True,913,2023-08-01 10:00:00.000 UTC,2023-08-01 10:00:00.000 UTC,2023-08-01 10:00:00.000 UTC,2,2023-08-01 10:00:00.000 UTC,1144.0
IQS,ae3e3b1508fb4ee2adc05d5c,101329,True,0,,,2025-02-18 10:00:00.000 UTC,0,2025-02-18 10:00:00.000 UTC,577.0
IQS,a879a118b28a44c8848e9b61,101330,True,1340,2024-05-20 10:00:00.000 UTC,2024-05-20 10:00:00.000 UTC,2024-05-20 10:00:00.000 UTC,1,2024-05-20 10:00:00.000 UTC,851.0
IQS,81d69e1065ef410094a25323,101331,True,0,,,2024-09-05 10:00:00.000 UTC,0,2024-09-05 10:00:00.000 UTC,743.0
IQS,134d9831db304db989bfaf1c,101332,True,0,2021-01-05 10:00:00.000 UTC,2021-01-05 10:00:00.000 UTC,2021-01-05 10:00:00.000 UTC,0,2021-01-05 10:00:00.000 UTC,2082.0
IQS,92d8d3e6652e457ebd2aafb3,101333,True,992,,,2019-07-01 10:00:00.000 UTC,1,2019-07-01 10:00:00.000 UTC,2636.0
IQS,5923f8fd57634a6dbd67b170,101334,True,796,2023-11-04 10:00:00.000 UTC,2023-11-04 10:00:00.000 UTC,,4,2023-11-04 10:00:00.000 UTC,1049.0
IQS,6aa63c9e4c684cf0b4d6f890,101335,True,886,2023-11-28 10:00:00.000 UTC,2023-11-28 10:00:00.000 UTC,,3,2023-11-28 10:00:00.000 UTC,1025.0
IQS,77f305e78c2746fabb050446,101336,True,1217,,,,2,,
IQS,357fb9e86c04436598c46c45,101337,True,501,2024-05-18 10:00:00.000 UTC,2024-05-18 10:00:00.000 UTC,,2,2024-05-18 10:00:00.000 UTC,853.0
IQS,2ef8fa6117fd47ba9c113a9c,101338,True,1099,2026-02-06 10:00:00.000 UTC,2026-02-06 10:00:00.000 UTC,2026-02-06 10:00:00.000 UTC,1,2026-02-06 10:00:00.000 UTC,224.0
IQS,ad357e09cdad4420a23a7bf8,101339,True,0,,,2026-06-17 10:00:00.000 UTC,0,2026-06-17 10:00:00.000 UTC,93.0
IQS,2154d6df5348442f9c511b58,101340,True,552,,,,1,,
IQS,31c8b34a46794f128ac36c8b,101341,True,278,,,2023-02-06 10:00:00.000 UTC,2,2023-02-06 10:00:00.000 UTC,1320.0
IQS,a97f45b775c842629284fb0f,101342,True,0,2021-02-16 10:00:00.000 UTC,2021-02-16 10:00:00.000 UTC,2021-02-16 10:00:00.000 UTC,0,2021-02-16 10:00:00.000 UTC,2040.0
IQS,fba91f8c9e2448cf85e1802b,101343,True,40,2024-11-04 10:00:00.000 UTC,2024-11-04 10:00:00.000 UTC,,1,2024-11-04 10:00:00.000 UTC,683.0
IQS,13d21a3677a942f0a7343e90,101344,True,0,,,,0,,
IQS,96b2db11057243f7b214b332,101345,True,0,2024-04-24 10:00:00.000 UTC,2024-04-24 10:00:00.000 UTC,,0,2024-04-24 10:00:00.000 UTC,877.0
IQS,9cf47c0339e84ea288c1bb1a,101346,True,1786,,,,3,,
IQS,5a1e1a8aeff142ebba06d941,101347,True,242,2024-04-27 10:00:00.000 UTC,2024-04-27 10:00:00.000 UTC,2024-04-27 10:00:00.000 UTC,2,2024-04-27 10:00:00.000 UTC,874.0
IQS,099bbdd345304ead8aae2826,101348,True,36,2019-11-12 10:00:00.000 UTC,2019-11-12 10:00:00.000 UTC,2019-11-12 10:00:00.000 UTC,1,2019-11-12 10:00:00.000 UTC,2502.0
IQS,432d40cb4fa84622b43990a7,101349,True,708,,,,2,,
IQS,81eb7ef12699473fbbd8c58d,101350,True,618,,,,3,,
IQS,5558930c63084d958f703c26,101351,True,0,,,2026-08-24 10:00:00.000 UTC,0,2026-08-24 10:00:00.000 UTC,25.0
IQS,4658302fbd5d4392b31c3f3a,101352,True,435,,,2023-04-21 10:00:00.000 UTC,3,2023-04-21 10:00:00.000 UTC,1246.0
IQS,595b4d3fef9b41989e0c279d,101353,True,0,,,,0,,
IQS,12c0c1383e304ceaa4343f47,101354,True,0,2019-12-18 10:00:00.000 UTC,2019-12-18 10:00:00.000 UTC,2019-12-18 10:00:00.000 UTC,0,2019-12-18 10:00:00.000 UTC,2466.0
IQS,488a11797de74ec4b2bbdd32,101355,True,0,2023-12-28 10:00:00.000 UTC,2023-12-28 10:00:00.000 UTC,2023-12-28 10:00:00.000 UTC,0,2023-12-28 10:00:00.000 UTC,995.0
IQS,517833cbe0d245d4a001059b,101356,True,2842,,,,3,,
IQS,732ab8a33b08497cadab8f8c,101357,True,2902,,,,1,,
IQS,058a9d09b4ae4e3c979b777e,101358,True,455,,,2023-11-11 10:00:00.000 UTC,1,2023-11-11 10:00:00.000 UTC,1042.0
